# Reference flux 14214.6936817
# Magnitude zero point 29.7465228468
# mag = zpt - 2.5 * log10(flux)
4327.95086 53.5193 534.757048175 B9746-gb5-R-7
4327.95826 -407.315 509.368197429 B9747-gb5-R-7
4327.96567 202.501 469.878016608 B9748-gb5-R-7
4327.97309 636.839 493.075867063 B9749-gb5-R-7
4327.9879 16.5947 501.168980572 B9751-gb5-R-7
4327.9953 537.24 573.625394174 B9752-gb5-R-7
4328.0027 -241.499 436.092028792 B9753-gb5-R-7
4328.01011 98.2882 499.383195082 B9754-gb5-R-7
4328.01752 257.9 478.581063912 B9755-gb5-R-7
4328.02493 121.374 462.98516587 B9756-gb5-R-7
4328.03233 482.359 428.906513492 B9757-gb5-R-7
4328.03974 56.478 331.496768178 B9758-gb5-R-7
4328.04715 1179.7 522.714844954 B9759-gb5-R-7
4328.05456 259.986 449.24046108 B9760-gb5-R-7
4328.06197 -25.6263 551.654754334 B9761-gb5-R-7
4328.06938 786.697 521.002751965 B9762-gb5-R-7
4328.07678 -119.837 496.543484517 B9763-gb5-R-7
4328.08419 -81.7357 532.172667832 B9764-gb5-R-7
4328.09161 -133.166 532.56104202 B9765-gb5-R-7
4328.09902 24.5636 570.888031887 B9766-gb5-R-7
4328.93709 -350.083 552.16839254 B9774-gb5-R-7
4328.95031 -581.278 506.39257274 B9778-gb5-R-7
4328.98588 6682.87 514.2026475 B9788-gb5-R-7
4329.82512 59.6743 427.123637352 B9789-gb5-R-7
4329.83252 294.342 461.714750579 B9790-gb5-R-7
4329.83993 438.443 438.041155617 B9791-gb5-R-7
4329.84734 151.988 453.207334788 B9792-gb5-R-7
4329.85475 768.681 428.732181778 B9793-gb5-R-7
4329.86216 652.672 450.7892928 B9794-gb5-R-7
4329.86956 71.9113 440.95196762 B9795-gb5-R-7
4329.87697 2125.43 568.865451461 B9796-gb5-R-7
4329.97713 105.285 533.11230016 B9797-gb5-R-7
4329.98455 -496.061 393.43564328 B9798-gb5-R-7
4329.99195 -378.031 418.45368978 B9799-gb5-R-7
4329.99937 15.0337 391.1041016 B9800-gb5-R-7
4330.00677 1373.37 466.46536992 B9801-gb5-R-7
4330.01418 -29.2197 433.507198997 B9802-gb5-R-7
4330.02159 -430.804 438.47741388 B9803-gb5-R-7
4330.029 457.087 522.8209449 B9804-gb5-R-7
4330.78689 -1819.07 372.50316231 B9806-gb5-R-7
4330.79429 -381.98 483.098349492 B9807-gb5-R-7
4331.10418 -383.214 581.572528509 B9809-gb5-R-7
4331.11158 12.305 541.489237289 B9810-gb5-R-7
4331.8009 -308.781 523.16208 B9816-gb5-R-7
4331.80954 293.713 556.688050178 B9817-gb5-R-7
4331.81818 273.977 528.436045824 B9818-gb5-R-7
4331.82682 372.568 513.712046725 B9819-gb5-R-7
4331.83576 79.7732 378.08555202 B9821-gb5-R-7
4331.8444 106.889 446.788264272 B9822-gb5-R-7
4331.8518 99.9078 499.091406648 B9823-gb5-R-7
4331.86044 495.651 500.40302494 B9824-gb5-R-7
4331.86909 -242.784 483.848395696 B9825-gb5-R-7
4331.87773 338.766 338.985835875 B9826-gb5-R-7
4331.88637 644.48 495.27849168 B9827-gb5-R-7
4332.05531 -232.731 507.429176436 B9849-gb5-R-7
4332.07383 -54.8898 585.89074218 B9853-gb5-R-7
4332.0837 2029.36 584.53779146 B9855-gb5-R-7
4332.8248 349.57 547.8438384 B9868-gb5-R-7
4332.83467 140.884 466.975244372 B9870-gb5-R-7
4332.8433 -232.204 476.845470688 B9872-gb5-R-7
4332.85317 -13.8956 500.19791635 B9874-gb5-R-7
4332.86304 313.896 473.53454158 B9876-gb5-R-7
4332.87304 247.681 529.252351976 B9879-gb5-R-7
4332.88168 226.639 563.13297413 B9880-gb5-R-7
4332.88908 248.825 396.845678 B9881-gb5-R-7
4332.89772 205.144 525.886145625 B9882-gb5-R-7
4332.90636 78.3267 431.397987706 B9883-gb5-R-7
4332.91621 521.402 488.137982819 B9884-gb5-R-7
4332.92744 333.606 439.339976614 B9885-gb5-R-7
4332.93486 -42.8437 498.38035975 B9886-gb5-R-7
4332.9435 258.525 422.24463496 B9887-gb5-R-7
4332.95215 346.821 435.45384997 B9888-gb5-R-7
4332.9608 200.206 434.75694702 B9889-gb5-R-7
4332.96943 175.02 532.64689663 B9890-gb5-R-7
4332.97684 38.3634 418.25756096 B9891-gb5-R-7
4332.98549 -595.83 410.833583043 B9892-gb5-R-7
4332.99412 104.715 478.8425922 B9893-gb5-R-7
4333.00276 420.71 433.47266214 B9894-gb5-R-7
4333.01141 88.7658 487.130926833 B9895-gb5-R-7
4333.01882 -58.1497 439.438766247 B9896-gb5-R-7
4333.02745 647.11 524.813476635 B9897-gb5-R-7
4333.03609 -118.475 470.276803806 B9898-gb5-R-7
4333.04473 373.447 469.55492941 B9899-gb5-R-7
4333.05337 46.2405 424.022599756 B9900-gb5-R-7
4333.06077 58.6778 447.488190612 B9901-gb5-R-7
4333.0694 375.594 531.169730139 B9902-gb5-R-7
4333.07806 261.316 513.10175565 B9903-gb5-R-7
4333.09535 428.159 558.020075168 B9905-gb5-R-7
4334.79581 237.873 495.56288775 B9926-gb5-R-7
4334.80445 217.219 414.68522193 B9927-gb5-R-7
4334.81187 305.978 470.44518591 B9928-gb5-R-7
4334.81927 482.443 500.900998912 B9929-gb5-R-7
4334.82667 816.81 565.461212472 B9930-gb5-R-7
4334.85012 312.113 531.229569558 B9933-gb5-R-7
4334.85752 295.043 564.11733231 B9934-gb5-R-7
4334.86494 -81.225 562.226626957 B9935-gb5-R-7
4334.87235 -198.749 538.978964224 B9936-gb5-R-7
4334.88838 -19.2214 543.155748642 B9938-gb5-R-7
4334.89579 104.452 553.26421956 B9939-gb5-R-7
4334.91062 305.782 510.809459118 B9941-gb5-R-7
4334.92175 105.298 566.485123184 B9942-gb5-R-7
4334.97485 623.549 522.213840288 B9949-gb5-R-7
4334.98225 769.043 530.87913151 B9950-gb5-R-7
4336.79922 454.284 560.24015593 B10043-gb5-R-7
4336.81896 1278.88 564.678211022 B10046-gb5-R-7
4336.82417 344.649 485.044469586 B10047-gb5-R-7
4336.82994 187.566 522.284219254 B10048-gb5-R-7
4336.83596 -96.7456 481.136450877 B10049-gb5-R-7
4336.84197 283.696 523.498478855 B10050-gb5-R-7
4336.84799 715.8 548.999205552 B10051-gb5-R-7
4336.85702 400.529 573.920679983 B10053-gb5-R-7
4336.86304 29.6748 385.615649604 B10054-gb5-R-7
4336.86905 -323.118 512.376091628 B10055-gb5-R-7
4336.87507 110.232 440.2291791 B10056-gb5-R-7
4336.88109 -598.675 497.019848887 B10057-gb5-R-7
4336.8851 546.69 502.217706664 B10058-gb5-R-7
4336.88953 692.723 538.593478324 B10059-gb5-R-7
4336.89555 52.431 452.540044416 B10060-gb5-R-7
4336.90258 630.338 482.034658765 B10061-gb5-R-7
4336.90959 -152.068 490.426819545 B10062-gb5-R-7
4336.9156 986.334 476.700574239 B10063-gb5-R-7
4336.92492 -779.458 494.022420874 B10064-gb5-R-7
4336.93193 -514.66 503.264582666 B10065-gb5-R-7
4336.96403 542.952 493.554206474 B10070-gb5-R-7
4336.97105 163.177 521.514936384 B10071-gb5-R-7
4336.97808 555.567 503.751892912 B10072-gb5-R-7
4336.98409 -544.987 541.92641832 B10073-gb5-R-7
4336.99011 557.348 508.200913572 B10074-gb5-R-7
4336.99712 -443.303 488.274696 B10075-gb5-R-7
4337.00415 2190.04 589.08292737 B10076-gb5-R-7
4338.82832 -161.693 344.978753273 B10116-gb5-R-7
4338.83697 -20.4864 447.73452456 B10117-gb5-R-7
4338.8456 590.003 394.17965235 B10118-gb5-R-7
4338.85424 239.075 329.110360271 B10119-gb5-R-7
4338.86165 276.133 354.271424384 B10120-gb5-R-7
4338.87029 319.23 330.249047705 B10121-gb5-R-7
4338.87894 613.204 545.08209812 B10122-gb5-R-7
4338.88758 228.563 472.61270001 B10123-gb5-R-7
4338.89878 496.264 361.232465427 B10124-gb5-R-7
4338.90619 398.368 355.53408684 B10125-gb5-R-7
4338.91484 445.268 354.590780383 B10126-gb5-R-7
4338.92348 -48.0599 476.08894492 B10127-gb5-R-7
4338.93213 -63.542 489.044748 B10128-gb5-R-7
4338.94076 662.943 399.81082752 B10129-gb5-R-7
4338.94817 -29.4821 476.432790184 B10130-gb5-R-7
4338.95682 204.877 492.21759978 B10131-gb5-R-7
4338.96546 504.031 406.082065218 B10132-gb5-R-7
4338.97411 -107.758 331.695976164 B10133-gb5-R-7
4338.98275 862.35 376.866461423 B10134-gb5-R-7
4338.99016 654.48 390.253417644 B10135-gb5-R-7
4338.99878 -377.362 357.156953586 B10136-gb5-R-7
4339.00742 399.019 365.33504612 B10137-gb5-R-7
4339.01606 -432.009 306.178861716 B10138-gb5-R-7
4339.02469 -38.5915 398.700780632 B10139-gb5-R-7
4339.03684 380.161 347.67534142 B10140-gb5-R-7
4339.04549 336.382 372.258081186 B10141-gb5-R-7
4339.05413 -451.485 424.613563398 B10142-gb5-R-7
4339.06276 157.924 393.501620295 B10143-gb5-R-7
4339.0714 841.792 437.386357818 B10144-gb5-R-7
4339.07882 472.71 485.785927587 B10145-gb5-R-7
4339.08746 -92.0264 490.681773036 B10146-gb5-R-7
4339.09686 -610.13 521.054827846 B10147-gb5-R-7
4339.83101 724.171 453.73380646 B10152-gb5-R-7
4339.8447 691.752 453.984667884 B10153-gb5-R-7
4339.85334 489.902 438.918632096 B10154-gb5-R-7
4339.86198 570.906 504.954272119 B10155-gb5-R-7
4339.87062 259.339 438.016252589 B10156-gb5-R-7
4339.87925 158.191 463.10402152 B10157-gb5-R-7
4339.88668 258.391 494.621373522 B10158-gb5-R-7
4339.89785 40.0059 382.55771169 B10159-gb5-R-7
4339.90649 95.9001 339.773436508 B10160-gb5-R-7
4339.91513 217.706 492.6246087 B10161-gb5-R-7
4339.92378 -32.6922 535.76871095 B10162-gb5-R-7
4339.93119 6.10938 480.415128419 B10163-gb5-R-7
4339.93983 195.487 528.06242908 B10164-gb5-R-7
4339.94848 581.97 358.531080799 B10165-gb5-R-7
4339.95712 363.785 468.511869887 B10166-gb5-R-7
4339.96576 257.708 469.857359671 B10167-gb5-R-7
4339.97318 275.813 402.886666866 B10168-gb5-R-7
4339.98182 81.0785 426.06363486 B10169-gb5-R-7
4339.99046 -334.093 414.393133896 B10170-gb5-R-7
4339.9991 -503.886 384.8496282 B10171-gb5-R-7
4340.00774 -890.393 453.517081215 B10172-gb5-R-7
4340.01515 641.088 485.175624314 B10173-gb5-R-7
4340.02379 388.049 480.443874048 B10174-gb5-R-7
4340.03243 -462.832 446.84884428 B10175-gb5-R-7
4340.04108 406.07 473.652828129 B10176-gb5-R-7
4340.04972 77.6726 544.30471734 B10177-gb5-R-7
4340.05713 223.936 493.335843714 B10178-gb5-R-7
4340.06577 -235.095 480.579875294 B10179-gb5-R-7
4340.07441 -85.8668 495.59849976 B10180-gb5-R-7
4340.08305 660.447 535.12977175 B10181-gb5-R-7
4340.87889 387.08 531.498588624 B10188-gb5-R-7
4340.88753 442.24 535.196686728 B10189-gb5-R-7
4340.89617 106.128 538.364768283 B10190-gb5-R-7
4340.90482 155.147 529.336008648 B10191-gb5-R-7
4340.91606 -8.00387 512.914068832 B10192-gb5-R-7
4340.92347 -93.8911 595.20491892 B10193-gb5-R-7
4340.9741 279.889 556.66704442 B10199-gb5-R-7
4348.96118 283.607 346.72216227 B10431-gb5-R-7
4349.01216 -18.4075 497.98121362 B10453-gb5-R-7
4349.06665 304.737 475.19280231 B10475-gb5-R-7
4349.79849 109.403 273.163175994 B10478-gb5-R-7
4349.81576 -25.8303 169.56014166 B10485-gb5-R-7
4349.82715 -157.483 375.163783918 B10488-gb5-R-7
4349.83578 -64.0911 370.08085758 B10489-gb5-R-7
4349.84445 215.36 565.37423488 B10490-gb5-R-7
4349.85845 72.4623 276.996897208 B10491-gb5-R-7
4349.86959 171.955 291.7000184 B10492-gb5-R-7
4349.87946 -183.006 390.112803562 B10493-gb5-R-7
4349.8881 306.12 370.212730793 B10494-gb5-R-7
4349.89551 23.9742 379.000233812 B10495-gb5-R-7
4349.90415 -205.257 436.840671672 B10496-gb5-R-7
4349.92267 308.275 416.2185072 B10498-gb5-R-7
4349.93131 -403.164 438.419473736 B10499-gb5-R-7
4349.93872 -210.698 332.600326173 B10500-gb5-R-7
4349.94736 57.286 307.77538308 B10501-gb5-R-7
4349.956 102.367 494.07722136 B10502-gb5-R-7
4349.97603 350.966 400.81065591 B10504-gb5-R-7
4349.98468 186.392 347.376934206 B10505-gb5-R-7
4349.9935 286.315 319.26209126 B10506-gb5-R-7
4350.00214 89.3154 426.085216725 B10507-gb5-R-7
4350.01324 450.423 412.79771173 B10508-gb5-R-7
4350.02188 233.819 309.652044278 B10509-gb5-R-7
4350.02928 -58.5379 369.057356856 B10510-gb5-R-7
4350.03793 -500.989 508.382295175 B10511-gb5-R-7
4350.04657 -118.335 469.495050297 B10512-gb5-R-7
4350.05767 248.321 498.722538861 B10513-gb5-R-7
4350.06631 -60.3355 507.300699792 B10514-gb5-R-7
4350.79707 811.046 520.59386147 B10518-gb5-R-7
4350.80447 -152.2 537.237035376 B10519-gb5-R-7
4350.81559 423.949 437.038690528 B10520-gb5-R-7
4350.823 486.231 467.986515629 B10521-gb5-R-7
4350.83041 -65.5211 486.617568126 B10522-gb5-R-7
4350.83902 -150.699 416.96668416 B10523-gb5-R-7
4350.84643 -237.683 457.183810108 B10524-gb5-R-7
4350.85674 591.836 462.100529 B10525-gb5-R-7
4350.86416 179.796 450.30637869 B10526-gb5-R-7
4350.88214 152.749 496.822146275 B10528-gb5-R-7
4350.88956 2.06295 434.336632988 B10529-gb5-R-7
4350.89943 106.338 569.654964995 B10530-gb5-R-7
4350.90684 165.771 525.049187508 B10531-gb5-R-7
4350.91424 656.229 454.185464432 B10532-gb5-R-7
4350.92166 589.302 551.728636194 B10533-gb5-R-7
4350.92907 149.971 565.198504908 B10534-gb5-R-7
4350.93895 -60.3882 583.724101851 B10535-gb5-R-7
4350.94635 144.404 568.799867304 B10536-gb5-R-7
4350.95375 173.203 415.829043235 B10537-gb5-R-7
4350.96116 334.279 454.178984671 B10538-gb5-R-7
4350.96857 -142.25 476.451887598 B10539-gb5-R-7
4350.97845 -107.71 436.746470985 B10540-gb5-R-7
4350.98586 97.6864 470.796397825 B10541-gb5-R-7
4350.99326 327.101 461.668725368 B10542-gb5-R-7
4351.00066 -247.989 521.820219265 B10543-gb5-R-7
4351.00807 -487.96 553.949918222 B10544-gb5-R-7
4351.01795 50.3758 518.275603035 B10545-gb5-R-7
4351.03277 349.837 562.699240804 B10547-gb5-R-7
4351.83256 641.384 525.82776736 B10557-gb5-R-7
4351.84737 72.8465 533.40608775 B10559-gb5-R-7
4351.86218 126.169 564.244548504 B10561-gb5-R-7
4351.86958 155.201 493.662446973 B10562-gb5-R-7
4351.87699 -345.63 548.318856453 B10563-gb5-R-7
4351.88439 -927.107 545.203479882 B10564-gb5-R-7
4351.914 426.391 496.071204675 B10568-gb5-R-7
4351.92882 -184.003 522.043810918 B10570-gb5-R-7
4351.94364 428.214 530.006457064 B10572-gb5-R-7
4351.95105 -184.216 425.04775329 B10573-gb5-R-7
4351.95845 380.561 453.137411892 B10574-gb5-R-7
4351.96586 657.676 533.477260041 B10575-gb5-R-7
4351.97326 308.712 499.7124132 B10576-gb5-R-7
4351.98066 -187.138 464.908912668 B10577-gb5-R-7
4351.98807 -21.1984 477.360682111 B10578-gb5-R-7
4351.99548 51.5306 509.138149072 B10579-gb5-R-7
4352.00288 -601.894 504.54371151 B10580-gb5-R-7
4352.01029 258.912 556.078314828 B10581-gb5-R-7
4352.0177 -94.903 467.432691747 B10582-gb5-R-7
4352.02512 -77.7685 418.820732032 B10583-gb5-R-7
4352.03254 857.881 451.587029088 B10584-gb5-R-7
4352.03995 65.6864 507.095680928 B10585-gb5-R-7
4352.05478 -238.55 591.865104648 B10587-gb5-R-7
4352.8037 372.921 452.989465839 B10592-gb5-R-7
4352.81111 379.214 485.64411105 B10593-gb5-R-7
4352.81852 221.925 533.196141606 B10594-gb5-R-7
4352.82592 480.371 460.069679746 B10595-gb5-R-7
4352.83458 -14.6262 405.679671162 B10596-gb5-R-7
4352.84201 -2.75778 481.636467812 B10597-gb5-R-7
4352.84942 -178.596 530.660487175 B10598-gb5-R-7
4352.85683 544.883 571.8775419 B10599-gb5-R-7
4352.87164 46.5372 489.42711089 B10601-gb5-R-7
4353.80242 -102.459 516.30716676 B10607-gb5-R-7
4353.80983 233.115 459.80234496 B10608-gb5-R-7
4353.81722 443.238 459.205301005 B10609-gb5-R-7
4353.82463 66.2759 502.897465356 B10610-gb5-R-7
4353.83328 121.52 271.413594475 B10611-gb5-R-7
4353.84071 664.372 505.769340369 B10612-gb5-R-7
4353.84812 130.847 344.349294498 B10613-gb5-R-7
4353.85552 41.341 280.818671355 B10614-gb5-R-7
4353.86293 451.166 353.66970068 B10615-gb5-R-7
4353.87293 -67.2084 238.286287892 B10616-gb5-R-7
4353.88034 330.514 427.76619985 B10617-gb5-R-7
4353.89083 213.572 272.669638488 B10618-gb5-R-7
4353.89947 -46.8362 378.158235108 B10619-gb5-R-7
4353.90813 -177.921 439.56235917 B10620-gb5-R-7
4353.91553 327.319 471.30093864 B10621-gb5-R-7
4353.92417 123.83 457.78230688 B10623-gb5-R-7
4353.93281 166.001 406.679421285 B10624-gb5-R-7
4353.94145 -229.651 453.277584921 B10625-gb5-R-7
4353.9501 246.014 456.225083613 B10626-gb5-R-7
4353.95751 307.419 354.233443795 B10627-gb5-R-7
4353.97479 142.941 425.128567518 B10629-gb5-R-7
4353.98344 51.8971 418.127074904 B10630-gb5-R-7
4353.99208 -1.12144 431.112508008 B10631-gb5-R-7
4353.99949 56.5642 486.007571583 B10632-gb5-R-7
4354.00813 67.6647 464.002384797 B10633-gb5-R-7
4354.01677 -83.4212 441.9755604 B10634-gb5-R-7
4354.02541 307.589 436.78560768 B10635-gb5-R-7
4354.03405 -83.0197 471.460127936 B10636-gb5-R-7
4354.04146 214.442 472.300139358 B10637-gb5-R-7
4354.0501 -22.6151 476.975021007 B10638-gb5-R-7
4354.81127 -864.144 473.31522492 B10646-gb5-R-7
4354.81991 -1597.47 384.78974688 B10647-gb5-R-7
4354.82856 -611.818 329.74280596 B10648-gb5-R-7
4354.83719 94.6128 235.52289893 B10649-gb5-R-7
4354.84583 415.607 323.095527315 B10650-gb5-R-7
4354.85324 -67.9305 347.81425932 B10651-gb5-R-7
4354.86189 363.505 234.136654345 B10652-gb5-R-7
4354.87053 485.632 292.314534834 B10653-gb5-R-7
4354.87917 154.966 348.282668432 B10654-gb5-R-7
4354.88781 -318.058 267.633633264 B10655-gb5-R-7
4354.89521 749.665 324.9414253 B10656-gb5-R-7
4354.90385 86.4374 433.872841946 B10657-gb5-R-7
4354.9125 -293.343 589.681113042 B10658-gb5-R-7
4354.92113 -3270.79 568.852594502 B10659-gb5-R-7
4355.82002 1346.87 562.12947252 B10664-gb5-R-7
4355.82872 -38.5936 568.77160262 B10665-gb5-R-7
4355.84369 578.586 581.92885835 B10667-gb5-R-7
4355.88072 -1051.36 470.260192077 B10672-gb5-R-7
4355.89554 -53.2499 575.81378982 B10674-gb5-R-7
4355.90294 601.01 528.3736157 B10675-gb5-R-7
4355.91035 255.245 452.749931193 B10676-gb5-R-7
4355.91775 257.86 516.9274884 B10677-gb5-R-7
4355.92516 495.378 489.805923685 B10678-gb5-R-7
4355.93257 -12.8041 446.128173465 B10679-gb5-R-7
4355.94739 -148.556 517.36628836 B10681-gb5-R-7
4355.95479 434.781 562.333345657 B10682-gb5-R-7
4355.96959 195.145 593.44080678 B10684-gb5-R-7
4357.8194 861.28 570.996797819 B10700-gb5-R-7
4357.84902 -845.604 528.675207885 B10704-gb5-R-7
4357.89709 41.5187 351.2898258 B10708-gb5-R-7
4357.9045 119.621 399.202457282 B10709-gb5-R-7
4357.91931 188.684 591.267433284 B10711-gb5-R-7
4357.93413 588.787 458.16649862 B10713-gb5-R-7
4357.94154 -134.073 460.45947422 B10714-gb5-R-7
4357.94895 187.453 500.298425289 B10715-gb5-R-7
4357.95635 -311.378 470.986640222 B10716-gb5-R-7
4357.96376 519.925 452.132284108 B10717-gb5-R-7
4357.97116 -297.737 422.082859076 B10718-gb5-R-7
4357.97856 839.419 469.803176065 B10719-gb5-R-7
4357.98597 127.302 348.64526151 B10720-gb5-R-7
4357.99338 -55.5122 525.8229184 B10721-gb5-R-7
4358.00079 -433.835 550.30165245 B10722-gb5-R-7
4358.0082 243.309 528.342931032 B10723-gb5-R-7
4358.0156 1001.7 555.932379795 B10724-gb5-R-7
4358.02301 -654.376 513.69391656 B10725-gb5-R-7
4358.03042 967.3 482.95832536 B10726-gb5-R-7
4358.03867 299.856 519.90657529 B10727-gb5-R-7
4360.93949 -119.766 299.364848992 B10879-gb5-R-7
4360.99149 17.7524 345.818068349 B10900-gb5-R-7
4361.80637 -209.856 473.78614709 B10928-gb5-R-7
4361.81504 179.61 411.074493375 B10929-gb5-R-7
4361.82246 -22.2646 331.223260812 B10930-gb5-R-7
4361.83112 9.27275 315.651315441 B10931-gb5-R-7
4361.83979 -503.162 518.67941873 B10932-gb5-R-7
4361.84907 216.176 376.098434482 B10933-gb5-R-7
4361.85773 335.185 231.52782374 B10934-gb5-R-7
4361.86516 -191.816 310.850393904 B10935-gb5-R-7
4361.87382 121.988 321.4049172 B10936-gb5-R-7
4361.88248 -259.448 279.173446992 B10937-gb5-R-7
4361.89114 27.8674 339.52852928 B10938-gb5-R-7
4361.89981 275.397 302.77349811 B10939-gb5-R-7
4361.90723 237.016 581.35278802 B10940-gb5-R-7
4361.9159 79.685 415.550516829 B10941-gb5-R-7
4361.92456 -280.628 345.46998312 B10942-gb5-R-7
4361.93323 349.71 444.957577295 B10943-gb5-R-7
4361.94189 -245.008 462.365530452 B10944-gb5-R-7
4361.94932 40.2868 532.530615319 B10945-gb5-R-7
4361.95799 -360.821 555.7838825 B10946-gb5-R-7
4361.96666 225.679 464.337955494 B10947-gb5-R-7
4361.97532 221.358 498.503060601 B10948-gb5-R-7
4361.98399 487.057 490.257782526 B10949-gb5-R-7
4361.99141 -94.9536 442.33306432 B10950-gb5-R-7
4362.00874 335.119 476.639747092 B10952-gb5-R-7
4362.0174 652.695 539.521718662 B10953-gb5-R-7
4364.00852 -3100.94 540.32505472 B11067-gb5-R-7
4364.01153 -3378.46 573.5097347 B11068-gb5-R-7
4369.83086 -168.917 287.300949355 B11076-gb5-R-7
4369.83831 -130.528 379.099083927 B11077-gb5-R-7
4369.84575 -7.45011 382.30894825 B11078-gb5-R-7
4369.85319 29.4584 231.297813556 B11079-gb5-R-7
4369.86065 334.57 352.3845304 B11080-gb5-R-7
4369.86809 -174.786 351.521571952 B11081-gb5-R-7
4369.87553 62.3199 331.712614816 B11082-gb5-R-7
4369.88298 245.261 412.14966909 B11083-gb5-R-7
4369.89041 33.0038 453.782422863 B11084-gb5-R-7
4369.89785 -38.8031 297.663548292 B11085-gb5-R-7
4369.9053 283.429 383.181582213 B11086-gb5-R-7
4369.91274 3.0684 326.468708781 B11087-gb5-R-7
4369.92017 84.4718 342.310159059 B11088-gb5-R-7
4369.9276 573.825 363.316779 B11089-gb5-R-7
4369.93504 478.471 408.367764555 B11090-gb5-R-7
4369.94248 -8.08664 472.557384736 B11091-gb5-R-7
4369.94992 701.634 459.043856158 B11092-gb5-R-7
4369.95736 568.775 401.027952699 B11093-gb5-R-7
4369.96481 752.154 432.822894768 B11094-gb5-R-7
4369.97228 -56.377 402.67992591 B11095-gb5-R-7
4369.97973 295.332 421.04956119 B11096-gb5-R-7
4369.98718 198.528 461.792161552 B11097-gb5-R-7
4369.99461 651.506 449.39519072 B11098-gb5-R-7
4370.00205 -136.142 429.355924656 B11099-gb5-R-7
4370.00951 141.985 481.359736624 B11100-gb5-R-7
4370.82272 233.263 479.37854848 B11103-gb5-R-7
4370.83016 469.936 381.4726764 B11104-gb5-R-7
4370.83761 -63.5548 379.6225157 B11105-gb5-R-7
4370.84505 -245.01 348.03166899 B11106-gb5-R-7
4370.8525 -31.1409 333.029505675 B11107-gb5-R-7
4370.85994 -239.817 346.804397356 B11108-gb5-R-7
4370.86739 257.969 327.455483718 B11109-gb5-R-7
4370.87483 -55.6525 324.55081053 B11110-gb5-R-7
4370.88228 -78.691 462.90566258 B11111-gb5-R-7
4370.88974 159.717 337.492101232 B11112-gb5-R-7
4370.89718 -22.4619 317.836354074 B11113-gb5-R-7
4370.90463 -157.621 400.093447952 B11114-gb5-R-7
4370.91209 -548.803 388.633280841 B11115-gb5-R-7
4370.91953 -176.645 308.561782125 B11116-gb5-R-7
4370.92697 777.849 454.011114 B11117-gb5-R-7
4370.93442 79.1186 388.201873151 B11118-gb5-R-7
4370.94186 474.996 455.037463773 B11119-gb5-R-7
4370.9493 390.344 515.918493434 B11120-gb5-R-7
4370.95674 271.315 452.127269463 B11121-gb5-R-7
4370.96418 629.828 442.905289669 B11122-gb5-R-7
4370.97162 550.589 440.187787424 B11123-gb5-R-7
4370.97906 733.614 485.761517287 B11124-gb5-R-7
4370.98651 423.108 517.831425446 B11125-gb5-R-7
4370.99395 -624.024 584.191434558 B11126-gb5-R-7
4382.83659 1412.06 569.511544 B11180-gb5-R-7
4382.8514 -1890.49 574.240260628 B11182-gb5-R-7
4382.85881 4415.25 584.43360626 B11183-gb5-R-7
4382.86623 -546.856 377.855244423 B11184-gb5-R-7
4388.84738 360.2 492.845379786 B11305-gb5-R-7
4388.85602 -253.771 451.7968216 B11306-gb5-R-7
4388.86343 -326.536 594.97677009 B11307-gb5-R-7
4388.87206 332.735 576.84013716 B11308-gb5-R-7
4388.8807 -6.63004 580.71486904 B11309-gb5-R-7
4391.83273 2817.25 525.517223473 B11318-gb5-R-7
4391.84013 205.096 476.003097414 B11319-gb5-R-7
4391.84754 1144.43 570.63781416 B11320-gb5-R-7
4391.85495 228.283 477.57397152 B11321-gb5-R-7
4391.86236 0.129031 545.49575985 B11322-gb5-R-7
4391.86948 183.388 502.790755743 B11323-gb5-R-7
4391.87689 95.5976 529.88101355 B11324-gb5-R-7
4391.88431 431.696 410.05406064 B11325-gb5-R-7
4391.89172 -441.184 435.033055791 B11326-gb5-R-7
4391.89913 -79.6332 514.486405424 B11327-gb5-R-7
4391.9053 111.347 515.881760844 B11328-gb5-R-7
4391.92753 -23.5857 494.458867008 B11331-gb5-R-7
4391.93493 173.203 586.88808291 B11332-gb5-R-7
4391.94111 -639.826 593.608634028 B11333-gb5-R-7
4401.89997 628.663 428.549511788 B11376-gb5-R-7
4401.90738 284.514 454.970149074 B11377-gb5-R-7
4401.91478 373.265 439.555251535 B11378-gb5-R-7
4401.9222 -221.886 468.850436867 B11379-gb5-R-7
4405.88721 -1206.21 586.20131495 B11385-gb5-R-7
4413.8766 4.68917 565.10969021 B11427-gb5-R-7
4413.88401 506.639 468.563936316 B11428-gb5-R-7
4413.89266 199.116 536.615006668 B11429-gb5-R-7

